image,size_px,found,conf,ctx3,cloud_frac
02641ca93.jpg,44.000256,True,0.8622729182243347,ships,0.0
02765ce9b.jpg,23.000064,True,0.1284926682710647,coast,0.0
02765ce9b.jpg,100.99967999999998,True,0.4762885868549347,coast,0.0
02765ce9b.jpg,14.999808,False,0.0,coast,0.0
02765ce9b.jpg,16.999679999999998,False,0.0,coast,0.0
02765ce9b.jpg,25.999872000000003,True,0.3702098131179809,coast,0.0
02765ce9b.jpg,34.000128,True,0.290444016456604,coast,0.0
02765ce9b.jpg,23.000064,True,0.1402738392353058,coast,0.0
02765ce9b.jpg,15.999744,False,0.0,coast,0.0
02765ce9b.jpg,62.999808,True,0.2369685769081115,coast,0.0
02765ce9b.jpg,13.999872,True,0.1591029167175293,coast,0.0
02884baad.jpg,16.999679999999998,True,0.1680459380149841,ships,0.0
02884baad.jpg,12.0,True,0.4375181496143341,ships,0.0
02ae62f2c.jpg,155.000064,True,0.8391053080558777,coast,0.0
02d35ca31.jpg,7.00032,True,0.3473569750785827,ships,0.0
02e440917.jpg,50.999808,True,0.8025802969932556,ships,0.0
02fa41846.jpg,75.999744,True,0.7606279850006104,coast,0.0
02fa41846.jpg,60.999936,True,0.8315576314926147,coast,0.0
02fb4e152.jpg,82.000128,True,0.8917136192321777,ships,0.0
02fb4e152.jpg,22.000128,True,0.5142709612846375,ships,0.0
03007ae96.jpg,57.000192,True,0.7927089929580688,coast,0.0
031101e01.jpg,96.999936,True,0.8583980202674866,ships,0.0
0318cd222.jpg,15.999744,True,0.1137159094214439,ships,0.0
0318cd222.jpg,48.0,True,0.3107210397720337,ships,0.0
03204a586.jpg,60.999936,True,0.8369609713554382,coast,0.0
03204a586.jpg,72.0,True,0.7930658459663391,coast,0.0
03204a586.jpg,136.99967999999998,True,0.8576502799987793,coast,0.0
0325c0ae2.jpg,88.99968,True,0.7722695469856262,coast,0.0
0328935b6.jpg,4.99968,False,0.0,ships,0.0
0337e7947.jpg,15.999744,True,0.4906660318374634,ships,0.0
033f61c0d.jpg,14.999808,True,0.5900354385375977,ships,0.0
033f61c0d.jpg,69.000192,True,0.8617211580276489,ships,0.0
033f61c0d.jpg,20.000256,True,0.1036029383540153,ships,0.0
033f61c0d.jpg,21.000192,True,0.5876481533050537,ships,0.0
033f61c0d.jpg,15.999744,True,0.5520042777061462,ships,0.0
0348a8d7f.jpg,76.99968,True,0.8582266569137573,ships,0.0
0354f47d7.jpg,12.999936000000002,True,0.3732010722160339,ships,0.0
0354f47d7.jpg,16.999679999999998,True,0.5743951201438904,ships,0.0
0360b2e7f.jpg,194.99980800000003,True,0.9141164422035216,ships,0.0
036d3ecb1.jpg,60.0,True,0.7635171413421631,ships,0.0
0384a0b91.jpg,13.999872,True,0.2721754610538482,ships,0.0
0390a1104.jpg,80.000256,True,0.8392699360847473,ships,0.0
0393722ec.jpg,20.000256,True,0.252221941947937,ships,0.0
03aba0a7c.jpg,210.000384,True,0.8967750668525696,coast,0.0
03aba0a7c.jpg,163.00032000000002,True,0.8906435966491699,coast,0.0
03aba0a7c.jpg,81.000192,True,0.7942394614219666,coast,0.0
03b1bb0da.jpg,19.00032,False,0.0,coast,0.0
03b1ddf8a.jpg,13.999872,True,0.5780643820762634,ships,0.0
03b1ddf8a.jpg,10.000128,False,0.0,ships,0.0
03b1ddf8a.jpg,18.000384,True,0.4866095781326294,ships,0.0
03b1ddf8a.jpg,12.0,False,0.0,ships,0.0
03e12b25c.jpg,192.0,True,0.8729039430618286,ships,0.0
03e12b25c.jpg,158.999808,True,0.888282060623169,ships,0.0
03e984e0d.jpg,181.999872,True,0.8881505131721497,coast,0.0
03eaa8a5e.jpg,189.000192,True,0.9166080355644226,ships,0.0
03ed3a56b.jpg,42.000384,True,0.736915647983551,ships,0.0
03f00631b.jpg,153.000192,True,0.8548098206520081,coast,0.007593790690104167
040d0634b.jpg,8.000256,True,0.3684671521186828,ships,0.0
040d0634b.jpg,7.00032,True,0.2843970060348511,ships,0.0
040d0634b.jpg,5.9996160000000005,False,0.0,ships,0.0
0413cfbde.jpg,183.999744,True,0.885715126991272,ships,0.0
042837669.jpg,14.999808,False,0.0,ships,0.0
042c8028f.jpg,47.000064,True,0.7887292504310608,ships,0.0
042c8028f.jpg,18.000384,True,0.0558968111872673,ships,0.0
04823f766.jpg,179.000064,True,0.9377214908599854,ships,0.0
04867fe84.jpg,36.999936,True,0.6397659778594971,ships,0.0
04a628f65.jpg,13.999872,True,0.2654648125171661,ships,0.0
04cb74d0a.jpg,11.000064,True,0.495430588722229,coast,0.0
0502d4700.jpg,192.0,True,0.8380515575408936,ships,0.0
0510a3765.jpg,10.000128,True,0.5240695476531982,ships,0.0
05201af27.jpg,139.00032000000002,True,0.9105573296546936,coast,0.0
05201af27.jpg,244.99968,True,0.9609746336936952,coast,0.0
052c068ff.jpg,214.000128,True,0.9335935711860656,ships,0.0
05320baaa.jpg,24.0,False,0.0,coast,0.2196892632378472
053b2aee5.jpg,18.000384,True,0.5594960451126099,coast,0.0
0546baefb.jpg,28.99968,True,0.6416342258453369,coast,0.0
054b37244.jpg,47.000064,True,0.5234419703483582,coast,0.0
054fadf93.jpg,14.999808,True,0.477652907371521,ships,0.0
054fadf93.jpg,5.9996160000000005,False,0.0,ships,0.0
056949650.jpg,133.99987199999998,True,0.8814557194709778,ships,0.0
056f0d58d.jpg,35.000064,True,0.6919071078300476,coast,0.0
057836607.jpg,64.99968,True,0.8524340987205505,ships,0.0
057836607.jpg,10.000128,True,0.222677856683731,ships,0.0
0580b46cf.jpg,79.00032,True,0.8192372918128967,ships,0.0
0586bf2da.jpg,21.000192,True,0.2196433395147323,coast,0.1355556911892361
058a7bd3a.jpg,168.999936,True,0.8752161264419556,ships,0.0
059aa33cd.jpg,14.999808,True,0.2781166136264801,ships,0.0
05bf3db82.jpg,25.999872000000003,True,0.3125617802143097,ships,0.0
05d407505.jpg,169.99987199999998,True,0.8900666832923889,coast,0.0
05d407505.jpg,66.000384,True,0.7604660391807556,coast,0.0
05d523c71.jpg,18.000384,True,0.0716161429882049,coast,0.0
05d523c71.jpg,29.999616,False,0.0,coast,0.0
05d523c71.jpg,39.999744,True,0.3188011050224304,coast,0.0
05d523c71.jpg,67.00032,True,0.8542414903640747,coast,0.0
05d523c71.jpg,86.999808,True,0.8610423803329468,coast,0.0
05d523c71.jpg,128.000256,True,0.8502005934715271,coast,0.0
05ef7a103.jpg,13.999872,True,0.0890167206525802,ships,0.0
05ef7a103.jpg,14.999808,True,0.5781099796295166,ships,0.0
05ef7a103.jpg,8.000256,True,0.2029111087322235,ships,0.0
05ef7a103.jpg,12.0,True,0.4385323822498321,ships,0.0
06145c246.jpg,96.0,False,0.0,ships,0.0
0618dc91e.jpg,18.000384,True,0.1843610405921936,ships,0.0
0624ddeef.jpg,35.000064,False,0.0,ships,0.0
0624ddeef.jpg,4.99968,False,0.0,ships,0.0
0638ae9ab.jpg,22.000128,True,0.2211286276578903,ships,0.0
0638ae9ab.jpg,22.000128,True,0.3139449656009674,ships,0.0
063c4aa67.jpg,16.999679999999998,True,0.0578595735132694,coast,0.0
063c4aa67.jpg,145.99987199999998,True,0.7918426394462585,coast,0.0
063c4aa67.jpg,19.00032,True,0.4684097170829773,coast,0.0
063c4aa67.jpg,70.000128,True,0.8396866917610168,coast,0.0
063c4aa67.jpg,66.000384,True,0.8534541726112366,coast,0.0
063de49ca.jpg,22.000128,True,0.5293089151382446,coast,0.0
063e5628f.jpg,93.000192,True,0.8508474826812744,coast,0.0
0657903ff.jpg,23.000064,True,0.5348381400108337,ships,0.0
0658e6598.jpg,80.000256,True,0.875329852104187,ships,0.0
0658e6598.jpg,12.999936000000002,False,0.0,ships,0.0
0658e6598.jpg,155.000064,True,0.851654589176178,ships,0.0
0658e6598.jpg,73.999872,False,0.0,ships,0.0
0658e6598.jpg,36.999936,True,0.887752890586853,ships,0.0
0658e6598.jpg,19.00032,True,0.3517619669437408,ships,0.0
0658e6598.jpg,145.99987199999998,True,0.8989390730857849,ships,0.0
068e7e7eb.jpg,20.000256,True,0.1449160724878311,ships,0.0
06b6b6570.jpg,85.999872,True,0.579336941242218,coast,0.0
06b6b6570.jpg,184.99968,True,0.8674737215042114,coast,0.0
06b6b6570.jpg,202.000128,True,0.8827800750732422,coast,0.0
06c6a0cf0.jpg,88.99968,True,0.8716804385185242,ships,0.0
06c6a0cf0.jpg,68.000256,True,0.85321444272995,ships,0.0
06c6a0cf0.jpg,91.00032,True,0.9168552756309508,ships,0.0
06dd3e135.jpg,72.99993599999999,True,0.7925500273704529,ships,0.0
06dd3e135.jpg,292.99968,True,0.9573706388473512,ships,0.0
070d37c1e.jpg,121.999872,True,0.8905834555625916,ships,0.0
0710ef74f.jpg,27.999744,True,0.5345824956893921,ships,0.0
0710ef74f.jpg,72.0,True,0.7906924486160278,ships,0.0
0710ef74f.jpg,80.000256,True,0.821111261844635,ships,0.0
07605d36c.jpg,60.0,True,0.8393163084983826,ships,0.0
07605d36c.jpg,11.000064,True,0.4221125841140747,ships,0.0
07605d36c.jpg,77.999616,True,0.8312961459159851,ships,0.0
076a91663.jpg,111.999744,True,0.832698404788971,ships,0.0
077f24a16.jpg,107.000064,False,0.0,ships,0.17263624403211805
077f24a16.jpg,110.999808,True,0.7831125855445862,ships,0.17263624403211805
077f24a16.jpg,91.00032,True,0.6990630030632019,ships,0.17263624403211805
07a03de23.jpg,35.000064,False,0.0,ships,0.0
07a03de23.jpg,4.99968,False,0.0,ships,0.0
07ae92b4f.jpg,104.000256,True,0.8193866014480591,ships,0.0
07bb53be1.jpg,51.99974400000001,True,0.7410001158714294,ships,0.0
07ec57541.jpg,23.000064,True,0.0617309361696243,coast,0.0
07f567c9d.jpg,21.000192,False,0.0,ships,0.0
07f7c9615.jpg,43.00032,True,0.2798071503639221,ships,0.007554796006944444
07f7c9615.jpg,45.000192,True,0.1966840773820877,ships,0.007554796006944444
07f7c9615.jpg,47.000064,True,0.1047322005033493,ships,0.007554796006944444
07fbf1523.jpg,131.000064,True,0.8962442874908447,ships,0.0
08008bee4.jpg,73.999872,True,0.4721410870552063,ships,0.0
08008bee4.jpg,81.000192,True,0.1715661883354187,ships,0.0
08008bee4.jpg,66.000384,True,0.5736384987831116,ships,0.0
080334c8e.jpg,18.000384,True,0.4512361288070678,coast,0.017189873589409724
080334c8e.jpg,14.999808,False,0.0,coast,0.017189873589409724
080334c8e.jpg,18.000384,True,0.4125384390354156,coast,0.017189873589409724
0804e3632.jpg,131.000064,True,0.8944238424301147,ships,0.0
0804e3632.jpg,77.999616,True,0.8441852331161499,ships,0.0
0804e3632.jpg,121.999872,True,0.899787187576294,ships,0.0
0804e3632.jpg,16.999679999999998,True,0.6704376339912415,ships,0.0
080cf3003.jpg,135.999744,True,0.920752227306366,ships,0.0
080fc5847.jpg,33.000192,True,0.2384300678968429,coast,0.0
08199c617.jpg,92.000256,True,0.7632439136505127,ships,0.0
08203d2af.jpg,177.000192,True,0.8418510556221008,ships,0.0
08218d8a0.jpg,15.999744,True,0.4302659630775451,coast,0.0
08372c55f.jpg,9.000192,True,0.2635994255542755,ships,0.0
083a42e6d.jpg,19.00032,True,0.1265551745891571,coast,0.0
083c79cf2.jpg,14.999808,True,0.563255250453949,ships,0.0
0845c0106.jpg,96.0,True,0.8839133381843567,ships,0.0
0845c0106.jpg,80.000256,True,0.8964312076568604,ships,0.0
08606a74e.jpg,74.999808,True,0.8205826282501221,ships,0.0
08606a74e.jpg,29.999616,True,0.1261137127876281,ships,0.0
08606a74e.jpg,162.000384,True,0.9167534112930298,ships,0.0
086307a36.jpg,10.000128,False,0.0,ships,0.0
0864ffd70.jpg,245.999616,True,0.939343810081482,ships,0.0
08692dd80.jpg,87.999744,True,0.8052034378051758,coast,0.0
087072320.jpg,83.00006400000001,True,0.7709789276123047,ships,0.0
0878ba05f.jpg,84.99993599999999,True,0.8678091764450073,ships,0.0
0878ca34d.jpg,10.000128,False,0.0,coast,0.7377115885416666
0878ca34d.jpg,22.000128,False,0.0,coast,0.7377115885416666
0884a8c44.jpg,58.000128,False,0.0,coast,0.0
0884ca333.jpg,15.999744,True,0.3628849685192108,ships,0.0
0884ca333.jpg,55.00032,True,0.8452310562133789,ships,0.0
089f21dd9.jpg,96.999936,True,0.0637578219175338,coast,0.0
089f21dd9.jpg,289.999872,True,0.9021770358085632,coast,0.0
089f21dd9.jpg,15.999744,True,0.0979728698730468,coast,0.0
08a878518.jpg,11.000064,True,0.3269199728965759,ships,0.0
08a878518.jpg,11.000064,True,0.356572151184082,ships,0.0
08c1142b9.jpg,39.999744,True,0.0706648379564285,ships,0.0
08d2cef6f.jpg,95.000064,True,0.8933237791061401,ships,0.0
08f71ff06.jpg,271.00032,True,0.8529734015464783,ships,0.0
0914f3874.jpg,72.99993599999999,True,0.7385469675064087,ships,0.0
0914f3874.jpg,66.000384,True,0.2052952796220779,ships,0.0
0914f3874.jpg,63.99974400000001,True,0.8312742710113525,ships,0.0
0914f3874.jpg,82.000128,True,0.8407173752784729,ships,0.0
0914f3874.jpg,27.999744,True,0.5144596099853516,ships,0.0
0914f3874.jpg,36.0,True,0.060596015304327,ships,0.0
0914f3874.jpg,31.00032,True,0.1519404351711273,ships,0.0
0914f3874.jpg,34.000128,True,0.2160768061876297,ships,0.0
0914f3874.jpg,75.999744,True,0.7396109104156494,ships,0.0
0919e159e.jpg,8.000256,False,0.0,coast,0.10314263237847222
094f143b7.jpg,16.999679999999998,True,0.5652937889099121,ships,0.0
0967e5ea0.jpg,25.999872000000003,False,0.0,coast,0.0
096f867ec.jpg,51.99974400000001,True,0.835263729095459,coast,0.0
096f867ec.jpg,192.999936,True,0.913165807723999,coast,0.0
097293761.jpg,5.9996160000000005,True,0.3962343633174896,ships,0.0
097293761.jpg,105.000192,True,0.6475784182548523,ships,0.0
097293761.jpg,127.00032000000002,True,0.6258418560028076,ships,0.0
0974c9772.jpg,7.00032,True,0.2800181210041046,ships,0.0
09c54c3a7.jpg,36.0,True,0.7034305334091187,ships,0.0
09c54c3a7.jpg,96.999936,True,0.8860047459602356,ships,0.0
09c54c3a7.jpg,160.99967999999998,True,0.8619892001152039,ships,0.0
09c54c3a7.jpg,168.0,True,0.8464357256889343,ships,0.0
09cee96fd.jpg,10.000128,False,0.0,ships,0.0
09d8bdfe6.jpg,170.999808,True,0.878656268119812,coast,0.0
09da9a17e.jpg,184.99968,True,0.8603621125221252,ships,0.0
09da9a17e.jpg,154.00012800000002,True,0.9156012535095216,ships,0.0
09e183b5a.jpg,44.000256,True,0.7557458281517029,ships,0.0
09e183b5a.jpg,43.00032,True,0.6880481243133545,ships,0.0
09f22d2e6.jpg,46.000128,True,0.5297079086303711,ships,0.0
0a09da25f.jpg,104.000256,True,0.9090151190757751,coast,0.0
0a1156125.jpg,16.999679999999998,True,0.2485115826129913,ships,0.0
0a20b9924.jpg,13.999872,False,0.0,ships,0.0
0a2c6480e.jpg,141.000192,True,0.8697793483734131,coast,0.0
0a2c6480e.jpg,72.99993599999999,True,0.8292543292045593,coast,0.0
0a430f5f4.jpg,13.999872,True,0.5590340495109558,ships,0.0
0a4864b49.jpg,28.99968,True,0.4313099682331085,ships,0.0
0a4864b49.jpg,114.000384,True,0.811104953289032,ships,0.0
0a49a473f.jpg,19.00032,True,0.4562472105026245,ships,0.0
0a49a473f.jpg,31.00032,True,0.5911702513694763,ships,0.0
0a4ad0982.jpg,13.999872,True,0.0983602628111839,coast,0.12355211046006945
0a4ad0982.jpg,11.000064,False,0.0,coast,0.12355211046006945
0a4c56694.jpg,103.00032000000002,True,0.8208977580070496,ships,0.0
0a78f9786.jpg,82.000128,True,0.8630827069282532,ships,0.0
0a7a0fa38.jpg,10.000128,False,0.0,ships,0.0
0a7b289e5.jpg,53.999616,True,0.837870180606842,ships,0.0
0a7b289e5.jpg,229.999872,True,0.938683271408081,ships,0.0
0a94e5dd1.jpg,61.999872,True,0.8286721110343933,coast,0.0
0a975dc66.jpg,120.0,True,0.8509500622749329,coast,0.0
0a9eca6d6.jpg,10.000128,True,0.0605906993150711,ships,0.0
0a9eca6d6.jpg,16.999679999999998,False,0.0,ships,0.0
0a9eca6d6.jpg,85.999872,False,0.0,ships,0.0
0a9eca6d6.jpg,11.000064,True,0.096230074763298,ships,0.0
0aa980023.jpg,164.000256,True,0.8448981642723083,ships,0.0
0ac12b127.jpg,57.000192,True,0.9089400768280028,ships,0.0
0acbf7968.jpg,5.9996160000000005,False,0.0,ships,0.0
0acd25a1b.jpg,27.999744,True,0.5690714120864868,ships,0.0
0acfb1627.jpg,20.000256,False,0.0,coast,0.0
0ad77edcb.jpg,203.000064,True,0.8880947232246399,ships,0.0
0ad7c2758.jpg,114.000384,True,0.9149999618530272,coast,0.0
0ae71fbc2.jpg,129.000192,True,0.8537956476211548,ships,0.0
0aefb4539.jpg,176.000256,True,0.8603626489639282,coast,0.0
0afa40357.jpg,66.000384,True,0.8678697943687439,ships,0.0
0b01dbc89.jpg,11.000064,True,0.5456909537315369,ships,0.0
0b15ad41b.jpg,13.999872,True,0.266095221042633,coast,0.0286407470703125
0b15ad41b.jpg,13.999872,True,0.4316089749336242,coast,0.0286407470703125
0b15ad41b.jpg,12.999936000000002,False,0.0,coast,0.0286407470703125
0b15ad41b.jpg,13.999872,True,0.4418815970420837,coast,0.0286407470703125
0b15ad41b.jpg,19.00032,True,0.0664770975708961,coast,0.0286407470703125
0b15ad41b.jpg,23.000064,True,0.2589731514453888,coast,0.0286407470703125
0b1bc8662.jpg,2.9998080000000003,False,0.0,ships,0.0
0b1bc8662.jpg,3.999744,False,0.0,ships,0.0
0b1bc8662.jpg,3.999744,False,0.0,ships,0.0
0b1bc8662.jpg,12.999936000000002,True,0.509575366973877,ships,0.0
0b2bc8131.jpg,13.999872,True,0.474748432636261,ships,0.0
0b2bc8131.jpg,7.00032,True,0.2919790148735046,ships,0.0
0b40b432c.jpg,97.999872,True,0.8718550205230713,ships,0.0
0b40b432c.jpg,27.999744,True,0.6809005737304688,ships,0.0
0b4244187.jpg,15.999744,True,0.4666770696640014,ships,0.0
0b4e11e35.jpg,34.000128,True,0.8088251352310181,ships,0.0
0b4e11e35.jpg,7.00032,False,0.0,ships,0.0
0b5ef3b0c.jpg,144.0,True,0.8541721701622009,ships,0.0
0b5effb9c.jpg,28.99968,True,0.7529775500297546,ships,0.0
0b5effb9c.jpg,81.000192,True,0.859850287437439,ships,0.0
0b6b38300.jpg,212.000256,True,0.8861361742019653,ships,0.0
0b6b38300.jpg,13.999872,False,0.0,ships,0.0
0b6b38300.jpg,58.000128,True,0.5972613096237183,ships,0.0
0b6b38300.jpg,33.000192,True,0.5458853244781494,ships,0.0
0b752a803.jpg,22.000128,True,0.4144782423973083,ships,0.0
0b752a803.jpg,73.999872,True,0.8050560355186462,ships,0.0
0b92571d6.jpg,12.999936000000002,True,0.1012943685054779,ships,0.0
0bb0453d9.jpg,27.999744,True,0.2738613486289978,ships,0.0
0bb09ef89.jpg,192.0,True,0.9198434352874756,ships,0.0
0bbc681ee.jpg,96.0,True,0.8974463939666748,ships,0.0
0bbf29b74.jpg,39.999744,True,0.7767539620399475,ships,0.0
0bd2bd3f0.jpg,263.00006399999995,True,0.9592427015304564,ships,0.0
0bde4207e.jpg,19.00032,True,0.0656065866351127,ships,0.0
0bfb71a47.jpg,134.999808,True,0.3499881029129028,ships,0.0
0c0861189.jpg,27.999744,True,0.6453137993812561,ships,0.0
0c299ccaf.jpg,12.0,True,0.2347858697175979,ships,0.0
0c64825df.jpg,11.000064,True,0.1508957296609878,ships,0.0
0c64ce5c9.jpg,19.00032,False,0.0,ships,0.0
0c64ce5c9.jpg,206.99980800000003,True,0.8205873966217041,ships,0.0
0c669f94c.jpg,61.999872,True,0.8195729851722717,ships,0.0
0c6b7bca1.jpg,288.0,True,0.8813046813011169,ships,0.054901123046875
0c748082f.jpg,26.999808,True,0.0908501148223877,ships,0.0
0c83c2cd8.jpg,121.999872,True,0.868820309638977,ships,0.0
0c8bf76ab.jpg,11.000064,True,0.5928827524185181,ships,0.0
0ca6d4877.jpg,23.000064,True,0.0871903672814369,coast,0.0
0cb7d1e84.jpg,75.999744,True,0.8457416892051697,ships,0.0
0cb8234c9.jpg,31.00032,True,0.6741066575050354,ships,0.0
0cbf8d68c.jpg,26.999808,True,0.7131792306900024,ships,0.0
0cbf8d68c.jpg,59.000064,True,0.7654600143432617,ships,0.0
0cdcd25e1.jpg,43.00032,True,0.6789405345916748,ships,0.0
0cefc8948.jpg,26.999808,True,0.6677881479263306,ships,0.0
0cefc8948.jpg,67.00032,True,0.8516184687614441,ships,0.0
0cf84269c.jpg,123.999744,True,0.9169730544090272,ships,0.0
0cf84269c.jpg,23.000064,True,0.3536675274372101,ships,0.0
0cf8a35ea.jpg,214.000128,True,0.8991231918334961,ships,0.0
0d062f06b.jpg,26.999808,False,0.0,ships,0.0
0d0697409.jpg,82.000128,True,0.8347276449203491,ships,0.0
0d0697409.jpg,10.000128,True,0.2084141373634338,ships,0.0
0d0f80e85.jpg,158.999808,True,0.8270276188850403,ships,0.0
0d1e9e8ad.jpg,18.000384,True,0.6495804786682129,ships,0.0
0d2255fcd.jpg,31.00032,True,0.1620861887931823,ships,0.0
0d291df5e.jpg,101.999616,True,0.9079170823097228,coast,0.0
0d2f9770f.jpg,92.000256,True,0.8663977980613708,ships,0.0
0d34fb0bc.jpg,44.000256,True,0.1373809576034546,ships,0.0
0d34fb0bc.jpg,109.999872,True,0.7758125066757202,ships,0.0
0d3516189.jpg,124.99967999999998,True,0.8473551869392395,ships,0.0
0d37760fb.jpg,60.0,True,0.8525141477584839,ships,0.0
0d38420ac.jpg,7.00032,False,0.0,ships,0.027818467881944444
0d3f105ab.jpg,155.000064,True,0.8557604551315308,ships,0.0
0d7416980.jpg,15.999744,True,0.3811735510826111,ships,0.0
0d7416980.jpg,15.999744,True,0.2029507309198379,ships,0.0
0d7416980.jpg,239.000064,True,0.8929445743560791,ships,0.0
0d7c1d566.jpg,38.999808,True,0.1811788529157638,coast,0.0
0d7c1d566.jpg,51.99974400000001,True,0.4954006969928741,coast,0.0
