image,context,cloud_frac,edge_density,big_blob_frac,n_candidates,prefilter_ms,n_fp_0.05,n_tp_0.05,n_fp_0.25,n_tp_0.25,n_fp_0.4,n_tp_0.4,n_ships,ctx3
680d320ae.jpg,land_coast,0.0,0.2685106065538194,0.0,0,97.82370005268604,0,0,0,0,0,0,0,coast
682897b9d.jpg,land_coast,0.0,0.23790995279947916,0.031209309895833332,10,85.59669996611774,0,1,0,1,0,1,1,coast
682c98497.jpg,candidates,0.0,0.00012037489149305556,0.0,1,100.98800004925579,0,2,0,2,0,1,1,ships
68313ac45.jpg,candidates,0.0,0.0028703477647569445,0.0,17,107.867700047791,0,4,0,4,0,3,3,ships
6832af874.jpg,candidates,0.0,0.04742770724826389,0.0,5,86.42479998525232,0,2,0,1,0,1,1,ships
6850d4139.jpg,empty_sea,0.0,0.09758843315972222,0.0,0,89.853800018318,0,0,0,0,0,0,0,empty
6854f3853.jpg,candidates,0.0,0.0014173719618055555,0.0,3,84.75319994613528,6,1,2,0,0,0,1,ships
68695274d.jpg,candidates,0.0,0.006505330403645833,0.017550998263888888,22,93.78100000321865,8,1,1,1,1,0,1,ships
688002f2e.jpg,candidates,0.0,0.0035112169053819445,0.020272148980034724,9,83.93989992327988,2,8,0,4,0,1,3,ships
68a12828c.jpg,land_coast,0.0,0.1668124728732639,0.0,8,76.42349996604025,2,4,0,2,0,0,2,coast
68a7b2d4b.jpg,land_coast,0.0,0.3101755777994792,0.0,22,90.85599996615201,0,4,0,3,0,3,3,coast
68a8e8e37.jpg,candidates,0.0,0.0015275743272569445,0.0,5,87.5882999971509,0,1,0,1,0,1,1,ships
68c40ca8e.jpg,candidates,0.0,0.002053154839409722,0.0,1,83.66360003128648,1,2,1,0,0,0,1,ships
68f4cb257.jpg,candidates,0.0,0.0,0.0,4,84.96199990622699,0,1,0,1,0,1,1,ships
68f63fbf0.jpg,candidates,0.0,0.0023244222005208335,0.0,8,96.48219996597618,0,1,0,1,0,1,1,ships
68f8871cc.jpg,land_coast,0.0,0.3056081136067708,0.0,1,81.75420004408807,0,1,0,1,0,1,1,coast
69250c972.jpg,candidates,0.0,0.004330105251736111,0.0,18,88.68439996149391,0,3,0,3,0,1,1,ships
692db5693.jpg,land_coast,0.0,0.2317623562282986,0.010598076714409722,7,93.62780000083148,0,1,0,1,0,1,1,coast
693912e96.jpg,candidates,0.0,0.0014207628038194445,0.0,4,90.61039995867759,0,1,0,1,0,1,1,ships
693e1e4f8.jpg,land_coast,0.0,0.1223636203342014,0.04656643337673611,45,76.97319996077567,2,1,0,0,0,0,6,coast
69473a9b2.jpg,candidates,0.0,0.001864963107638889,0.033014933268229164,44,87.66179997473955,3,1,0,1,0,1,1,ships
695459a6e.jpg,candidates,0.0,6.103515625e-05,0.0,2,82.30350003577769,2,0,0,0,0,0,1,ships
696989b81.jpg,candidates,0.0,0.0021650526258680555,0.0,11,89.52779998071492,0,2,0,2,0,2,2,ships
697e3d6da.jpg,candidates,0.0,0.0021921793619791665,0.0,17,86.24689991120249,0,1,0,1,0,1,1,ships
69a3b7bed.jpg,candidates,0.0,0.0003509521484375,0.0,39,89.06110003590584,4,0,0,0,0,0,1,ships
69a69a0f4.jpg,candidates,0.0,0.0008697509765625,0.0,4,99.37920002266765,0,2,0,2,0,2,3,ships
69af45068.jpg,candidates,0.0,0.0005442301432291666,0.0,9,90.51620005629957,2,5,0,1,0,0,1,ships
69b5fb859.jpg,candidates,0.0,0.00011189778645833333,0.0,4,86.78180002607405,2,4,0,4,0,2,3,ships
69bf94ef2.jpg,candidates,0.0,0.0005289713541666666,0.0,2,92.21290005370975,0,2,0,2,0,1,1,ships
69c28c9e7.jpg,land_coast,0.0,0.16446940104166666,0.0,0,79.20889998786151,0,0,0,0,0,0,0,coast
69cd19665.jpg,candidates,0.0,0.0006137424045138889,0.0,1,92.85730007104576,0,1,0,1,0,1,1,ships
69cd82614.jpg,candidates,0.0,0.004136827256944444,0.0,13,87.53899997100234,2,5,1,5,0,5,5,ships
69d134368.jpg,candidates,0.0,0.007329305013020833,0.0,24,88.6979999486357,1,3,0,2,0,2,2,ships
69d93e8ee.jpg,candidates,0.2209133572048611,0.0,0.0,4,84.46730009745806,1,3,0,3,0,2,2,ships
69dc2e683.jpg,candidates,0.0,0.0015004475911458333,0.0,7,100.15780001413077,2,1,0,1,0,1,1,ships
69de5849b.jpg,land_coast,0.0,0.2862023247612847,0.0,4,117.06119996961206,3,2,0,2,0,2,2,coast
69e41cab5.jpg,candidates,0.0,0.00011867947048611111,0.0,19,83.12690001912415,0,0,0,0,0,0,0,empty
6a0062f22.jpg,candidates,0.0,5.764431423611111e-05,0.0,1,103.5973000107333,0,2,0,1,0,1,1,ships
6a1d3f858.jpg,candidates,0.0,0.0009782579210069445,0.0,3,85.17350000329316,0,3,0,1,0,0,1,ships
6a296f3cf.jpg,candidates,0.0,0.0037434895833333335,0.010872734917534722,22,89.43060005549341,1,4,0,3,0,3,4,ships
6a42583d4.jpg,land_coast,0.0,0.2860260009765625,0.0,7,88.79239996895194,0,1,0,1,0,1,1,coast
6a49fb569.jpg,candidates,0.0,0.011786566840277778,0.0,66,75.79639996401966,0,1,0,1,0,1,1,ships
6a4a609f7.jpg,candidates,0.0,0.11344061957465278,0.037392510308159724,56,94.86279997508973,5,5,1,3,0,3,3,ships
6a4ac74eb.jpg,land_coast,0.0,0.2609524197048611,0.0,2,98.86280004866421,0,3,0,3,0,3,3,coast
6a55855df.jpg,candidates,0.0,0.1197391086154514,0.0,21,96.75579995382577,2,0,0,0,0,0,0,empty
6a5a2f87d.jpg,candidates,0.0,0.002285427517361111,0.0,7,79.91229998879135,0,1,0,1,0,1,1,ships
6a75ef9a7.jpg,land_coast,0.0,0.3187967936197917,0.0,8,80.14740003272891,0,1,0,1,0,1,1,coast
6a76143a3.jpg,candidates,0.0,0.001827663845486111,0.0,1,97.9437999194488,0,3,0,2,0,0,1,ships
6a7b004f1.jpg,candidates,0.0,0.001800537109375,0.0,5,97.99880010541528,0,3,0,3,0,3,3,ships
6a7f33570.jpg,candidates,0.0,0.005627102322048611,0.0,117,88.41620001476258,0,1,0,1,0,1,1,ships
6aaf04dd0.jpg,empty_sea,0.0,0.0,0.0,0,93.25659996829927,0,0,0,0,0,0,0,empty
6aaf92bdb.jpg,empty_sea,0.0,0.002872043185763889,0.0,0,93.57749996706843,0,0,0,0,0,0,0,empty
6ab1ce750.jpg,candidates,0.0,0.0007358127170138889,0.0,4,81.46550005767494,0,1,0,1,0,1,1,ships
6ac23c021.jpg,land_coast,0.0,0.2108849419487847,0.0,9,86.42980002332479,0,6,0,0,0,0,1,coast
6ac3552aa.jpg,candidates,0.0,0.00042555067274305556,0.0,2,79.1909999679774,0,2,0,2,0,2,2,ships
6ad94a376.jpg,candidates,0.0,0.00016615125868055556,0.0,2,95.64319998025894,0,1,0,1,0,1,1,ships
6ade38029.jpg,land_coast,0.0,0.2846306694878472,0.0,7,93.22269994299859,0,0,0,0,0,0,2,coast
6ae2803e7.jpg,candidates,0.0,0.0018717447916666667,0.0,39,88.5731999296695,0,2,0,2,0,2,2,ships
6af49af68.jpg,candidates,0.0,0.001544528537326389,0.0,2,88.76620000228286,1,1,0,1,0,1,1,ships
6b09f1f3a.jpg,candidates,0.0,0.09844122992621528,0.0,10,85.80690005328506,3,2,1,2,0,0,2,ships
6b17ea500.jpg,candidates,0.0,0.0014292399088541667,0.0,6,92.00619999319315,0,1,0,1,0,1,1,ships
6b2dbc7a7.jpg,candidates,0.045064290364583336,0.04299783504612096,0.0,4,78.36069993209094,2,3,0,0,0,0,1,ships
6b46f58f6.jpg,candidates,0.0,0.016513400607638888,0.055582682291666664,72,79.99360002577305,0,3,0,2,0,1,2,ships
6b6689889.jpg,land_coast,0.0,0.022449069552951388,0.14569091796875,94,85.206100018695,2,2,0,1,0,0,1,coast
6b6e41e58.jpg,land_coast,0.0,0.3276451958550347,0.0,2,97.21160004846752,0,1,0,1,0,1,1,coast
6b71d1b7f.jpg,land_coast,0.0,0.2595045301649306,0.0,10,102.23000007681549,0,1,0,1,0,1,1,coast
6b7814fac.jpg,land_coast,0.0,0.2854393853081597,0.0,22,100.36530008073896,4,13,0,9,0,7,8,coast
6b813569c.jpg,candidates,0.0,0.0036570231119791665,0.0,9,91.07560000848025,0,2,0,1,0,1,2,ships
6bb3e7515.jpg,candidates,0.0,0.003546820746527778,0.0,22,77.38729997072369,2,3,0,3,0,3,3,ships
6bb5ad438.jpg,candidates,0.011445787217881944,0.00021869591796320055,0.05494433586182551,66,93.30509998835623,0,0,0,0,0,0,0,empty
6bb8afdec.jpg,candidates,0.0,7.62939453125e-05,0.0,2,73.59949999954551,0,5,0,3,0,2,2,ships
6bcff215b.jpg,candidates,0.0,0.00390625,0.0,6,98.87450002133846,4,4,2,3,0,1,3,ships
6bd0c95e1.jpg,land_coast,0.0,0.2942047119140625,0.0,42,83.85970001108944,0,0,0,0,0,0,3,coast
6bdc41457.jpg,candidates,0.0,0.002780490451388889,0.0,5,100.68959998898208,2,9,0,5,0,3,4,ships
6bdf830e9.jpg,land_coast,0.0,0.1221957736545139,0.1957973904079861,12,79.1127000702545,2,4,0,3,0,2,2,coast
6bfed7f3a.jpg,land_coast,0.004430135091145833,0.06997919500543592,0.21828859719038704,62,121.2701000040397,2,2,0,2,0,1,1,coast
6c1951f5e.jpg,candidates,0.0,0.000274658203125,0.0,35,98.85190008208156,0,2,0,2,0,2,2,ships
6c20154a1.jpg,land_coast,0.0,0.2546098497178819,0.0776214599609375,24,90.94919997733086,0,0,0,0,0,0,1,coast
6c30edd46.jpg,land_coast,0.0,0.12056477864583333,0.04815334743923611,28,82.99570006784052,0,0,0,0,0,0,1,coast
6c403e23b.jpg,candidates,0.0,0.0,0.0,9,79.86880000680685,0,0,0,0,0,0,0,empty
6c47c962e.jpg,candidates,0.0,0.016191270616319444,0.0,7,82.59530004579574,1,4,0,3,0,0,1,ships
6c51b9af1.jpg,candidates,0.0,0.0011376274956597222,0.0,7,96.28840000368655,0,1,0,1,0,1,1,ships
6c591a931.jpg,candidates,0.0,0.0015174018012152778,0.0,9,86.06329991016537,0,1,0,1,0,1,1,ships
6c5fd8ca4.jpg,empty_sea,0.1751946343315972,0.0,0.0,0,100.7677000015974,0,1,0,1,0,1,1,ships
6c63aead0.jpg,candidates,0.0,0.0018547905815972222,0.013339572482638888,61,77.12519995402545,0,0,0,0,0,0,0,empty
6c65c924f.jpg,candidates,0.0,1.6954210069444445e-05,0.0,4,94.17180006857961,0,3,0,0,0,0,1,ships
6c69361f0.jpg,candidates,0.0,0.10784912109375,0.0,22,77.3934000171721,0,6,0,4,0,3,4,ships
6c8579231.jpg,candidates,0.0,4.916720920138889e-05,0.0,1,84.89259995985776,0,2,0,1,0,1,1,ships
6ca97ac13.jpg,candidates,0.0,0.09506903754340278,0.0,30,102.41880000103265,1,0,0,0,0,0,0,empty
6caaf3e04.jpg,candidates,0.0,0.0006747775607638889,0.0,5,91.64480003528297,2,7,1,5,0,3,4,ships
6cb1cc185.jpg,candidates,0.0,0.000213623046875,0.0,44,71.7401000438258,0,0,0,0,0,0,0,empty
6cb20c450.jpg,land_coast,0.0,0.2810533311631944,0.0,0,95.9150999551639,0,0,0,0,0,0,0,coast
6cbbfda11.jpg,candidates,0.0,0.00017123752170138888,0.0,1,76.80420007091016,0,3,0,1,0,1,1,ships
6cbd3d50f.jpg,land_coast,0.0,0.2907663981119792,0.0,0,84.92200006730855,0,0,0,0,0,0,0,coast
6cc0bc1e3.jpg,land_coast,0.0,0.14244588216145834,0.0161590576171875,49,112.14059998746961,0,1,0,1,0,1,1,coast
6cd7b2641.jpg,land_coast,0.0,0.2472161187065972,0.0,3,82.22139999270439,0,0,0,0,0,0,1,coast
6ce05f804.jpg,candidates,0.0,0.0004221598307291667,0.0,2,107.11159999482334,0,1,0,1,0,1,1,ships
6ce4720c7.jpg,candidates,0.0,0.0006900363498263889,0.0,2,74.21340001747012,0,1,0,1,0,1,1,ships
6ce4bf88b.jpg,candidates,0.0,0.0017310248480902778,0.0,8,85.03210009075701,0,1,0,1,0,1,1,ships
6ce7ff8e9.jpg,candidates,0.0,0.0,0.0,2,97.61850000359118,0,0,0,0,0,0,0,empty
6d0ca30c3.jpg,candidates,0.0,0.024615817599826388,0.0,77,82.49599998816848,0,0,0,0,0,0,0,empty
6d0d66434.jpg,land_coast,0.0,0.05434841579861111,0.3405846489800347,19,93.08579994831234,13,1,1,1,0,1,1,coast
6d2e333f6.jpg,candidates,0.0,0.0014868842230902778,0.010353936089409722,5,79.21400002669543,0,1,0,1,0,1,1,ships
6d2ec8273.jpg,candidates,0.0,0.05099148220486111,0.07044813368055555,72,98.75469992402941,11,5,5,3,1,2,3,ships
6d3414844.jpg,candidates,0.0,0.0011545817057291667,0.0,6,79.64640005957335,0,7,0,6,0,5,7,ships
6d38045d6.jpg,candidates,0.0,0.00011020236545138889,0.0,59,85.52229998167604,1,1,0,1,0,1,1,ships
6d38e99a3.jpg,candidates,0.0,0.0012105305989583333,0.0,1,108.43759996350855,0,1,0,1,0,1,1,ships
6d44644fd.jpg,candidates,0.0,0.011523776584201388,0.0,59,86.11489995382726,0,1,0,1,0,1,1,ships
6d5ea41a0.jpg,land_coast,0.0,0.24255201551649305,0.0,14,79.72909999080002,0,1,0,1,0,1,1,coast
6d6b5c79e.jpg,land_coast,0.0,0.1422763400607639,0.17268202039930555,31,88.41440000105649,11,17,2,12,2,11,10,coast
6d719e576.jpg,land_coast,0.0,0.03939480251736111,0.1165737575954861,93,92.21539995633066,5,13,1,6,0,5,6,coast
6d746707f.jpg,candidates,0.0,0.10025702582465278,0.0,34,98.17660006228834,2,1,0,1,0,1,1,ships
6d80383eb.jpg,land_coast,0.0,0.17895338270399305,0.1673855251736111,37,92.54159999545664,0,4,0,2,0,2,3,coast
6dd0d5329.jpg,land_coast,0.0,0.18858846028645834,0.09821065266927083,32,92.10419992450625,1,2,0,0,0,0,2,coast
6de40f536.jpg,land_coast,0.0,0.16462537977430555,0.0,0,88.77590007614344,0,0,0,0,0,0,0,coast
6df5e4fd7.jpg,candidates,0.0,0.002371893988715278,0.0,2,91.29879996180534,0,1,0,1,0,1,1,ships
6dff0f54b.jpg,candidates,0.0,0.0,0.0,2,92.07379992585629,2,3,0,0,0,0,1,ships
6e3c534e6.jpg,candidates,0.0,0.002551608615451389,0.0,44,79.75800009444356,0,2,0,2,0,2,2,ships
6e3f8775c.jpg,candidates,0.0,8.646647135416667e-05,0.0,11,95.02440004143864,2,1,1,0,0,0,1,ships
6e5e6b070.jpg,empty_sea,0.0,0.0,0.0,0,103.23229990899563,0,0,0,0,0,0,0,empty
6e5f7512b.jpg,candidates,0.8944278293185763,0.01585090103464815,0.0,6,81.03320002555847,2,0,0,0,0,0,0,empty
6e641ba07.jpg,candidates,0.0,2.2040473090277777e-05,0.0,13,88.50959991104901,0,0,0,0,0,0,0,empty
6e6f35c97.jpg,candidates,0.0,0.0009918212890625,0.0,46,77.01349991839379,0,1,0,1,0,1,1,ships
6e72ef098.jpg,candidates,0.0,0.0030042860243055555,0.0,2,83.47599999979138,0,1,0,1,0,1,1,ships
6e82bb580.jpg,land_coast,0.0,0.2829149034288194,0.0,0,88.56740000192076,0,0,0,0,0,0,0,coast
6e84f2e90.jpg,candidates,0.0,0.004747178819444444,0.015819973415798612,14,106.61079990677536,1,1,0,1,0,1,1,ships
6e92cf4cb.jpg,candidates,0.0,0.004031711154513889,0.0,19,100.72119999676943,0,1,0,1,0,1,1,ships
6e931d7ab.jpg,candidates,0.005316840277777778,0.0,0.012854203972278797,26,98.14459993503988,0,0,0,0,0,0,0,empty
6eaa71af0.jpg,candidates,0.0,0.00015767415364583334,0.0,1,97.92789991479367,0,1,0,1,0,1,1,ships
6ed4f27f7.jpg,candidates,0.0,0.001434326171875,0.030076768663194444,51,103.08100003749132,0,0,0,0,0,0,0,empty
6ef274463.jpg,land_coast,0.0,0.2616339789496528,0.0,10,95.5762000521645,0,1,0,1,0,1,1,coast
6efb1f330.jpg,candidates,0.0,0.007703993055555556,0.0,5,80.36140003241599,0,2,0,2,0,1,1,ships
6f09397cd.jpg,candidates,0.0,0.0003628200954861111,0.0,2,84.57269996870309,0,2,0,1,0,1,1,ships
6f2ab42b6.jpg,land_coast,0.0,0.3154398600260417,0.0,0,84.85400001518428,1,0,0,0,0,0,1,coast
6f361c7b3.jpg,candidates,0.0,0.00011189778645833333,0.0,2,93.07730000000447,0,2,0,2,0,1,2,ships
6f6453d33.jpg,candidates,0.0,0.002926296657986111,0.027370876736111112,36,77.81689998228103,0,2,0,1,0,0,1,ships
6f6730e19.jpg,candidates,0.0,0.015992906358506944,0.0,72,79.89970000926405,0,1,0,1,0,1,1,ships
6f7123546.jpg,candidates,0.0,0.0013715955946180555,0.0,28,85.684800054878,3,12,1,7,1,6,6,ships
6f77d6a15.jpg,land_coast,0.0,0.2545047336154514,0.0,11,80.9350999770686,0,2,0,2,0,2,2,coast
6f91abac0.jpg,candidates,0.0,0.0023091634114583335,0.07115342881944445,3,90.51340003497899,0,2,0,2,0,2,2,ships
6f9579041.jpg,candidates,0.0,0.005103217230902778,0.0,16,97.98600000794977,0,2,0,2,0,2,2,ships
6f9aca4a8.jpg,land_coast,0.0,0.20880126953125,0.0,51,79.29550006520003,0,0,0,0,0,0,0,coast
6fa061788.jpg,candidates,0.0,5.5948893229166664e-05,0.0,6,81.87390002422035,0,1,0,1,0,1,1,ships
6fa13f6de.jpg,land_coast,0.0,0.13503011067708334,0.049201117621527776,57,94.98789999634027,0,0,0,0,0,0,2,coast
6fa1bc9b6.jpg,land_coast,0.0,0.3480021158854167,0.0,0,88.23130000382662,0,0,0,0,0,0,2,coast
6fa2625e1.jpg,candidates,0.0,0.002478705512152778,0.0,9,83.69949995540082,0,2,0,2,0,2,2,ships
6fb14cefc.jpg,land_coast,0.0,0.2885945638020833,0.0,0,98.43839996028692,0,0,0,0,0,0,0,coast
6fb6a63eb.jpg,candidates,0.0,0.0007205539279513889,0.0,2,76.47119998000562,0,3,0,1,0,0,1,ships
6fc7ca03a.jpg,candidates,0.0,0.0066375732421875,0.0,5,84.74760001990944,0,1,0,1,0,1,1,ships
6fc81ad9a.jpg,land_coast,0.04757351345486111,0.000670927264649328,0.2580389857306542,30,81.96580002550036,0,2,0,2,0,2,2,coast
6fc9d34a5.jpg,candidates,0.0,0.00038825141059027775,0.0,2,96.53060010168701,1,2,0,2,0,0,1,ships
6fcbce22e.jpg,candidates,0.0,0.09949408637152778,0.0,2,85.30909998808056,0,5,0,2,0,0,1,ships
6fd9de9a7.jpg,candidates,0.0,0.0017564561631944445,0.0,9,71.27940002828836,0,2,0,2,0,2,2,ships
6fe04caf9.jpg,candidates,0.0,0.007622612847222222,0.0,9,75.24530007503927,0,1,0,1,0,1,1,ships
700fc6a4a.jpg,candidates,0.0,0.0,0.0,28,91.29640005994588,0,1,0,1,0,1,1,ships
701c6cf5b.jpg,candidates,0.0,0.04095119900173611,0.045735677083333336,64,86.60859998781234,14,1,3,1,2,1,1,ships
7022afc4f.jpg,candidates,0.0,0.004540337456597222,0.0,12,83.85529997758567,0,1,0,1,0,1,1,ships
702c958a5.jpg,land_coast,0.0,0.028639051649305556,0.12020026312934028,38,94.07630003988743,0,0,0,0,0,0,1,coast
703d8c6a9.jpg,candidates,0.0,0.031085544162326388,0.0,3,82.7607000246644,0,2,0,1,0,1,1,ships
70474d159.jpg,candidates,0.0,0.0013715955946180555,0.0,21,92.50179992523044,0,2,0,2,0,2,2,ships
705008957.jpg,candidates,0.0,0.015497843424479166,0.0,40,106.66699998546392,1,1,0,1,0,1,1,ships
7060ef876.jpg,candidates,0.0,0.0013037787543402778,0.0,7,78.58109998051077,2,2,1,1,1,1,1,ships
70731b78d.jpg,candidates,0.0,0.0005374484592013889,0.0,41,80.37229999899864,1,1,0,1,0,0,1,ships
7077735cd.jpg,candidates,0.0,0.014382256401909722,0.0,79,129.9381999997422,0,15,0,9,0,5,14,ships
70a11d4a6.jpg,candidates,0.0,0.0004221598307291667,0.0,44,89.95240007061511,0,8,0,1,0,0,2,ships
70a722ade.jpg,empty_sea,0.0,0.0,0.0,0,93.71530008502305,0,0,0,0,0,0,0,empty
70b5ab7c6.jpg,candidates,0.0,0.009819878472222222,0.018025716145833332,62,101.29480005707592,1,1,0,1,0,1,1,ships
70be051c0.jpg,candidates,0.0,0.003043280707465278,0.0,13,93.79800001624972,1,3,1,3,0,2,3,ships
70c6e98f1.jpg,land_coast,0.0,0.23538716634114584,0.0,13,81.24850003514439,1,4,0,0,0,0,1,coast
70caf88d9.jpg,candidates,0.0,0.0014478895399305555,0.0,5,96.7554000671953,0,7,0,5,0,3,5,ships
70ed79d90.jpg,candidates,0.002716064453125,0.004681675048494252,0.0,29,94.36680004000664,0,1,0,1,0,1,1,ships
70f9214cc.jpg,land_coast,0.0,0.3123423258463542,0.0,6,96.55809996183962,0,1,0,1,0,1,1,coast
710ad2cfd.jpg,candidates,0.0,0.0008884006076388889,0.0,1,100.81769991666079,1,4,0,3,0,1,2,ships
713ea7916.jpg,candidates,0.0,0.036046346028645836,0.0696682400173611,55,77.90080003906041,3,18,1,11,0,7,12,ships
715389e24.jpg,candidates,0.0,0.055369059244791664,0.0,6,83.68150005117059,0,1,0,1,0,1,1,ships
715e1f0ef.jpg,candidates,0.0,0.002007378472222222,0.0,19,105.48040003050119,5,10,2,6,0,4,7,ships
716a3228e.jpg,candidates,0.0,0.004725138346354167,0.012958102756076388,10,75.08189999498427,1,1,0,1,0,1,1,ships
717190a4c.jpg,candidates,0.0,0.018964979383680556,0.0,63,79.39369999803603,0,0,0,0,0,0,1,ships
7176ed649.jpg,candidates,0.0,0.004865858289930556,0.011425442165798612,27,82.49900001101196,0,2,0,2,0,2,2,ships
7178a5302.jpg,land_coast,0.0,0.3152906629774306,0.0,3,91.33279998786747,0,0,0,0,0,0,1,coast
717f680cf.jpg,candidates,0.0,0.003640068901909722,0.0,8,90.2689000358805,1,2,0,1,0,1,2,ships
7193b60fb.jpg,land_coast,0.0,0.2750379774305556,0.0,0,98.40910008642823,0,0,0,0,0,0,0,coast
7199544f3.jpg,candidates,0.0,0.0004153781467013889,0.0,1,81.86799997929484,0,4,0,3,0,1,2,ships
71a1750f9.jpg,candidates,0.0,0.050713433159722224,0.0,1,87.545600021258,0,0,0,0,0,0,0,empty
71ad40c62.jpg,candidates,0.0,0.001788669162326389,0.0,25,90.10879998095334,8,9,1,7,0,4,6,ships
71c86ce2d.jpg,land_coast,0.0,0.24211290147569445,0.0,5,99.10919994581491,1,5,0,1,0,0,1,coast
71ce4a848.jpg,candidates,0.0,0.0014258490668402778,0.0,8,84.31770000606775,0,4,0,4,0,3,4,ships
71d78b955.jpg,cloud,0.9999898274739584,0.0,0.0,0,68.05670005269349,0,0,0,0,0,0,0,cloud
71dea2dab.jpg,candidates,0.0,0.0008002387152777778,0.05529954698350695,78,76.47709990851581,0,3,0,1,0,0,2,ships
71e3380f1.jpg,candidates,0.0,0.0026753743489583335,0.0,12,89.16590001899749,16,4,3,4,1,3,4,ships
71ea66a39.jpg,land_coast,0.0,0.06923082139756945,0.08798895941840278,55,83.69879995007068,9,12,1,6,1,6,7,coast
71f284bcf.jpg,candidates,0.0,0.0026838514539930555,0.0,3,79.32889997027814,0,1,0,1,0,1,1,ships
71fd6bde3.jpg,candidates,0.0,0.046503702799479164,0.0,2,80.94830007757992,0,0,0,0,0,0,1,ships
71fdd62e9.jpg,land_coast,0.0,0.3489651150173611,0.0,9,99.28660001605749,0,1,0,1,0,1,1,coast
7207856cc.jpg,candidates,0.0,0.005228678385416667,0.0,47,93.30189996398985,2,3,0,0,0,0,1,ships
7224e3859.jpg,candidates,0.0,0.005800035264756944,0.0,23,96.41790005844086,3,1,2,1,1,1,1,ships
723a8fabf.jpg,land_coast,0.0,0.040868123372395836,0.08014594184027778,52,78.30300007481128,5,20,0,11,0,8,11,coast
7243b0261.jpg,candidates,0.0,0.0,0.0,1,83.35369999986142,0,0,0,0,0,0,0,empty
72548af42.jpg,candidates,0.0,0.0005425347222222222,0.0,7,98.62650011200458,0,1,0,1,0,1,1,ships
72568823a.jpg,candidates,0.0,0.002655029296875,0.0,23,81.7488000029698,0,1,0,1,0,1,1,ships
72a098aa1.jpg,candidates,0.0,0.016364203559027776,0.0,36,98.62550010439008,0,0,0,0,0,0,0,empty
72a362af2.jpg,land_coast,0.0,0.2639295789930556,0.0,0,106.38920008204877,0,0,0,0,0,0,1,coast
72ca91db0.jpg,land_coast,0.0,0.2409125434027778,0.0,7,92.69129997119308,2,6,0,1,0,0,1,coast
72cde7906.jpg,land_coast,0.0,0.2863413492838542,0.0,3,86.87959995586425,4,2,1,2,0,2,2,coast
72d14f41c.jpg,candidates,0.0,0.0004018147786458333,0.0,29,88.17100001033396,0,2,0,2,0,2,2,ships
72ec3f4d7.jpg,land_coast,0.0,0.1315884060329861,0.0666046142578125,15,90.09139996487647,0,1,0,0,0,0,11,coast
7301eec3c.jpg,land_coast,0.0,0.3327043321397569,0.0,1,87.15910010505468,1,1,1,1,1,1,1,coast
730b4e931.jpg,land_coast,0.12297566731770833,0.15960309788995353,0.0,28,81.82309998665005,0,1,0,1,0,0,1,coast
730d8417c.jpg,candidates,0.0,0.00020175509982638888,0.0,40,80.33410005737096,0,0,0,0,0,0,0,empty
7316754c0.jpg,candidates,0.0,0.0031382242838541665,0.0,4,83.890900015831,1,3,0,3,0,3,3,ships
7322abc42.jpg,candidates,0.0,0.004711574978298611,0.0128326416015625,27,91.27660002559423,0,3,0,3,0,2,3,ships
7338e736d.jpg,land_coast,0.10522969563802083,0.19145066294051294,0.0,15,80.80899994820356,0,2,0,2,0,2,2,coast
733ef4ef3.jpg,candidates,0.0,0.0009392632378472222,0.0,1,85.87929990608245,1,7,0,5,0,3,3,ships
734b64048.jpg,candidates,0.0,0.0004696316189236111,0.0,2,107.31910006143153,0,1,0,1,0,1,1,ships
7350e4a10.jpg,land_coast,0.0,0.026255289713541668,0.16976759168836805,77,90.74450004845858,6,1,1,1,0,1,1,coast
73515a344.jpg,candidates,0.0,0.0032602945963541665,0.0,14,77.33820006251335,0,1,0,1,0,1,1,ships
7365b0d6d.jpg,candidates,0.0,0.0017954508463541667,0.0,32,95.87960003409535,5,0,0,0,0,0,0,empty
73699f4d7.jpg,candidates,0.0,0.00023057725694444444,0.0,13,81.85830002184957,0,2,0,2,0,2,2,ships
737239c06.jpg,candidates,0.06791008843315972,0.0338130874869652,0.06521634996259981,88,97.55810000933707,3,1,1,1,0,1,1,ships
738683c91.jpg,land_coast,0.0,0.1382632785373264,0.0,87,106.23390006367117,1,0,0,0,0,0,1,coast
738dbfd23.jpg,candidates,0.0,0.05360751681857639,0.030239529079861112,7,98.0795999057591,1,4,0,0,0,0,1,ships
7390df83b.jpg,land_coast,0.7224833170572916,0.24644025656083404,0.12913460291796003,5,75.37970005068928,1,2,0,1,0,0,3,coast
73976a15c.jpg,candidates,0.3652140299479167,0.005701100987404353,0.0,12,99.18859996832907,0,0,0,0,0,0,0,empty
73a0fa237.jpg,candidates,0.0,0.004845513237847222,0.0,16,88.18530000280589,0,1,0,1,0,1,1,ships
73b181305.jpg,candidates,0.0,0.00036790635850694444,0.027453952365451388,19,83.66820006631315,1,4,0,3,0,3,3,ships
73c34faed.jpg,candidates,0.0,0.0039520263671875,0.0,22,88.38019997347146,1,9,0,7,0,6,7,ships
73db4530f.jpg,candidates,0.0,0.0033620198567708335,0.0,18,77.68950005993247,0,2,0,2,0,2,2,ships
73dba17a6.jpg,land_coast,0.0,0.12914869520399305,0.0,71,89.85650003887713,2,0,0,0,0,0,1,coast
